Hersteller;Name;Horizontale Aufl (Px);Vertikale Aufl (Px);Auflösung;Spektrale Empfindlichkeit;Ausgabeformate;Sensortyp;Pixelgröße (µm);Sensorgröße (mm);Sensormodel;Sensorformat;Bildfrequenz (Hz);Objektivanschluss;Shuttertyp;Dynamic Range [dB];S/N-ratio [dB];Schnittstellenkonfiguration;Schnittstelle;Sensorkonfiguration;Gehäusetyp;web-scraper-start-url;Link-href;Listenpreis [€]
Teledyne DALSA;DALSA GENIE NANO-C2590 IRC;2592;2048;5,3;Colour;null;CMOS;4,8;15,9;Python 5000 P1;"1""";42,7;C-mount;Global shutter/Prog scan;62;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-c2590-irc/;933
Teledyne DALSA;DALSA GENIE NANO-C4020 IRC;4112;3008;12,4;Colour;null;CMOS;3,45;17,6;Pregius IMX304;"1.1""";21,4;C-mount;Global shutter/Prog scan;76,46;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-c4020-irc/;2230
Teledyne DALSA;DALSA GENIE NANO-C4030 IRC;4112;2176;8,9;Colour;null;CMOS;3,45;16,1;Pregius IMX267;"1""";29,6;C-mount;Global shutter/Prog scan;76,46;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-c4030-irc/;1900
Teledyne DALSA;DALSA GENIE NANO-C4040 IRC;4112;3008;12,4;Colour;null;CMOS;3,45;17,6;Pregius IMX253;"1.1""";21;C-mount;Global shutter/Prog scan;76,46;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-c4040-irc/;3010
Teledyne DALSA;DALSA GENIE NANO-C4060 IRC;4112;2176;8,9;Colour;null;CMOS;3,45;16,1;Pregius IMX255;"1""";28;C-mount;Global shutter/Prog scan;76,46;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-c4060-irc/;2300
Teledyne DALSA;DALSA GENIE NANO-C4900;4912;3684;18,1;Colour;null;CMOS;1,25;6;AR1820HS;"1/2.3""";13;C-mount;Rolling shutter;76,4;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-c4900/;510
Teledyne DALSA;DALSA GENIE NANO-C640 IRC;672;512;0,3;Colour;null;CMOS;4,8;4,1;Python 300 P1;"1/4""";720;C-mount;Global shutter/Prog scan;62;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-c640-irc/;456
Teledyne DALSA;DALSA GENIE NANO-C700;728;544;0,4;Colour;null;CMOS;6,9;6,2;Pregius IMX287;"1/3""";310;C-mount;Global shutter;74;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-c700/;385
Teledyne DALSA;DALSA GENIE NANO-C700 IRC;728;544;0,4;Colour;null;CMOS;6,9;6,2;Pregius IMX287;"1/3""";310;C-mount;Global shutter;74;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-c700-irc/;399
Teledyne DALSA;DALSA GENIE NANO-C800 IRC;832;632;0,5;Colour;null;CMOS;4,8;5;Python 500 P1;"1/3.3""";461;C-mount;Global shutter/Prog scan;62;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-c800-irc/;480
Teledyne DALSA;DALSA GENIE NANO-CL C2420;2464;2056;5,1;Colour;null;CMOS;3,45;11,07;Pregius IMX264;"2/3""";32,5;C-mount;Global shutter;56,4;null;PoCL;null;Single sensor;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-cl-c2420/;1260
Teledyne DALSA;DALSA GENIE NANO-CL C2450;2464;2056;5,1;Colour;null;CMOS;3,45;11,1;Pregius IMX250;"2/3""";141,8;C-mount;Global shutter;75,4;null;Full;null;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-cl-c2450/;1600
Teledyne DALSA;DALSA GENIE NANO-CL C4020 IRC;4112;3008;12,4;Colour;null;CMOS;3,45;17,56;Sony IMX304;"1.1""";20;C-mount;Global shutter;75,4;null;PoCL;null;Single sensor;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-cl-c4020-irc/;2360
Teledyne DALSA;DALSA GENIE NANO-CL C4040;4112;3008;12,4;Colour;null;CMOS;3,45;17,6;Pregius IMX253;"1.1""";64;C-mount;Global shutter;56;null;Full;null;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-cl-c4040/;2950
Teledyne DALSA;DALSA GENIE NANO-CL C4060;4112;2176;8,9;Colour;null;CMOS;3,45;16;Pregius IMX255;"1""";87,6;C-mount;Global shutter;56;null;Full;null;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-cl-c4060/;2660
Teledyne DALSA;DALSA GENIE NANO-CL M2420;2464;2056;5,1;Monochrome;null;CMOS;3,45;11,07;Pregius IMX264;"2/3""";32,5;C-mount;Global shutter;56,4;null;PoCL;null;Single sensor;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-cl-m2420/;1260
Teledyne DALSA;DALSA GENIE NANO-CL M2450;2464;2056;5,1;Monochrome;null;CMOS;3,45;11,1;Pregius IMX250;"2/3""";141,8;C-mount;Global shutter;75,4;null;Full;null;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-cl-m2450/;1600
Teledyne DALSA;DALSA GENIE NANO-CL M4020;4112;3008;12,4;Monochrome;null;CMOS;3,45;17,56;Sony IMX304;"1.1""";20;C-mount;Global shutter;75,4;null;PoCL;null;Single sensor;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-cl-m4020/;2340
Teledyne DALSA;DALSA GENIE NANO-CL M4040;4112;3008;12,4;Monochrome;null;CMOS;3,45;17,6;Pregius IMX253;"1.1""";64;C-mount;Global shutter;76,4;null;Full;null;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-cl-m4040/;2950
Teledyne DALSA;DALSA GENIE NANO-CL M4060;4112;2176;8,9;Monochrome;null;CMOS;3,45;16;Pregius IMX255;"1""";87,6;C-mount;Global shutter;56;null;Full;null;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-cl-m4060/;2660
Teledyne DALSA;DALSA GENIE NANO-CL M4090;4096;4096;16,8;Monochrome;null;CMOS;4,5;26;Python 16K;APS-H;45;M42;Global shutter;55,3;null;Full;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-cl-m4090/;4230
Teledyne DALSA;DALSA GENIE NANO-CL M4090-NIR;4096;4096;16,8;VISNIR;null;CMOS;4,5;26;Python 16K NIR;APS-H;45;M42;Global shutter;55,3;null;Full;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-cl-m4090-nir/;7540
Teledyne DALSA;DALSA GENIE NANO-CL M5100;5112;5112;26,1;Monochrome;null;CMOS;4,5;32,5;Python 25K;APS-H;32;M42;Global shutter;55;null;Full;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-cl-m5100/;5900
Teledyne DALSA;DALSA GENIE NANO-CL M5100-NIR;5112;5112;26,1;VISNIR;null;CMOS;4,5;32,5;Python 25K NIR;APS-H;32;M42;Global shutter;55,3;null;Full;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-cl-m5100-nir/;6390
Teledyne DALSA;DALSA GENIE NANO-M1280;1280;1024;1,3;Monochrome;null;CMOS;4,8;7,9;Python 1300 P1;"1/2""";184;C-mount;Global shutter/Prog scan;62;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m1280/;461
Teledyne DALSA;DALSA GENIE NANO-M1280-NIR;1280;1024;1,3;VISNIR;null;CMOS;4,8;7,9;Python 1300 P1;"1/2""";184;C-mount;Global shutter/Prog scan;62;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m1280-nir/;499
Teledyne DALSA;DALSA GENIE NANO-M1450;1456;1088;1,6;Monochrome;null;CMOS;3,45;6,3;Pregius IMX273;"1/3""";150;C-mount;Global shutter;76;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m1450/;433
Teledyne DALSA;DALSA GENIE NANO-M1920;1936;1216;2,4;Monochrome;Mono8;CMOS;5,86;13,4;Pregius IMX249;"1/1.2""";39;C-mount;Global shutter/Prog scan;75;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m1920/;480
Teledyne DALSA;DALSA GENIE NANO-M1930;1984;1264;2,5;Monochrome;null;CMOS;4,8;11,3;Python 2000 P1;"2/3""";107;C-mount;Global shutter/Prog scan;62;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m1930/;604
Teledyne DALSA;DALSA GENIE NANO-M1930-NIR;1984;1264;2,5;VISNIR;null;CMOS;4,8;11,3;Python 2000 P1;"2/3""";107;C-mount;Global shutter/Prog scan;62;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m1930-nir/;737
Teledyne DALSA;DALSA GENIE NANO-M1940;1936;1216;2,4;Monochrome;null;CMOS;5,86;13,4;Pregius IMX174;"1/1.2""";84;C-mount;Global shutter/Prog scan;75;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m1940/;851
Teledyne DALSA;DALSA GENIE NANO-M1950;1932;1216;2,3;Monochrome;null;CMOS;3,45;7,6;PREGIUS IMX392;"1/2""";51;C-mount;Global shutter;75,4;null;POE;null;Single sensor;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m1950/;519
Teledyne DALSA;DALSA GENIE NANO-M2020;2064;1544;3,2;Monochrome;null;CMOS;3,45;8,9;Pregius IMX265;"1/1.8""";53,3;C-mount;Global shutter/Prog scan;76,46;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m2020/;510
Teledyne DALSA;DALSA GENIE NANO-M2050;2064;1544;3,2;Monochrome;null;CMOS;3,45;8,9;Pregius IMX252;"1/1.8""";82;C-mount;Global shutter/Prog scan;56,8;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m2050/;898
Teledyne DALSA;DALSA GENIE NANO-M2420;2464;2056;5,1;Monochrome;null;CMOS;3,45;11,1;Pregius IMX264;"2/3""";34,4;C-mount;Global shutter/Prog scan;76,46;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m2420/;870
Teledyne DALSA;DALSA GENIE NANO-M2450;2464;2056;5,1;Monochrome;null;CMOS;3,45;11,1;Pregius IMX250;"2/3""";49;C-mount;Global shutter/Prog scan;56,7;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m2450/;1297
Teledyne DALSA;DALSA GENIE NANO-M2450 POLARIZED;2464;2056;5,1;Monochrome;null;CMOS;3,45;11,1;Pregius IMX250MZR;"2/3""";24;C-mount;Global shutter;56,7;null;POE;null;Single sensor;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m2450-polarized/;2464
Teledyne DALSA;DALSA GENIE NANO-M2590;2592;2048;5,3;Monochrome;null;CMOS;4,8;15,9;Python 5000 P1;"1""";42,7;C-mount;Global shutter/Prog scan;62;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m2590/;898
Teledyne DALSA;DALSA GENIE NANO-M2590-NIR;2592;2048;5,3;VISNIR;null;CMOS;4,8;15,9;Python 5000 P1;"1""";42,7;C-mount;Global shutter/Prog scan;62;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m2590-nir/;966
Teledyne DALSA;DALSA GENIE NANO-M4020;4112;3008;12,4;Monochrome;null;CMOS;3,45;17,6;Pregius IMX304;"1.1""";21,4;C-mount;Global shutter/Prog scan;76,46;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m4020/;2090
Teledyne DALSA;DALSA GENIE NANO-M4030;4112;2176;8,9;Monochrome;null;CMOS;3,45;16,1;Pregius IMX267;"1""";29,6;C-mount;Global shutter/Prog scan;76,46;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m4030/;1770
Teledyne DALSA;DALSA GENIE NANO-M4040;4112;3008;12,4;Monochrome;null;CMOS;3,45;17,6;Pregius IMX253;"1.1""";21;C-mount;Global shutter/Prog scan;76,46;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m4040/;3000
Teledyne DALSA;DALSA GENIE NANO-M4060;4112;2176;8,9;Monochrome;null;CMOS;3,45;16,1;Pregius IMX255;"1""";28;C-mount;Global shutter/Prog scan;76,46;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m4060/;2290
Teledyne DALSA;DALSA GENIE NANO-M640;672;512;0,3;Monochrome;null;CMOS;4,8;4,1;Python 300 P1;"1/4""";720;C-mount;Global shutter/Prog scan;62;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m640/;414
Teledyne DALSA;DALSA GENIE NANO-M640-NIR;672;512;0,3;VISNIR;null;CMOS;4,8;4,1;Python 300 P1;"1/4""";720;C-mount;Global shutter/Prog scan;62;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m640-nir/;438
Teledyne DALSA;DALSA GENIE NANO-M700;728;544;0,4;Monochrome;null;CMOS;6,9;6,2;Pregius IMX287;"1/3""";310;C-mount;Global shutter;74;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m700/;385
Teledyne DALSA;DALSA GENIE NANO-M800;832;632;0,5;Monochrome;null;CMOS;4,8;5;Python 500 P1;"1/3.3""";461;C-mount;Global shutter/Prog scan;62;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m800/;438
Teledyne DALSA;DALSA GENIE NANO-M800-NIR;832;632;0,5;VISNIR;null;CMOS;4,8;5;Python 500 P1;"1/3.3""";461;C-mount;Global shutter/Prog scan;62;null;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nano-m800-nir/;#NV
Teledyne DALSA;DALSA GENIE NANOXL-C4090;4096;4096;16,8;Colour;null;CMOS;4,5;26;Python 16K;APS-H;15,6;M42;Global shutter/Prog scan;55,3;null;POE;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nanoxl-c4090/;4470
Teledyne DALSA;DALSA GENIE NANOXL-C5100;5120;5120;26,2;Colour;null;CMOS;4,5;32,5;Python 25K;APS-H;9,5;M42;Global shutter/Prog scan;55,2;null;POE;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nanoxl-c5100/;6110
Teledyne DALSA;DALSA GENIE NANOXL-M4090;4096;4096;16,8;Monochrome;null;CMOS;4,5;26;Python 16K;APS-H;15,6;M42;Global shutter/Prog scan;55,3;null;POE;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nanoxl-m4090/;4330
